GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
515606668,20150226,201502,2015,2015.1534423828125,COP,POLICE,,,,,,COP,,,uig,UIGHUR,,,uig,,,,,,0,173,173,17,4,-5.0,12,1,12,-6.607142925262451,4,"Bangkok, Krung Thep Mahanakhon, Thailand",TH,TH40,13.75,100.51699829101562,-3250083,4,"Bangkok, Krung Thep Mahanakhon, Thailand",TH,TH40,13.75,100.51699829101562,-3250083,4,"Bangkok, Krung Thep Mahanakhon, Thailand",TH,TH40,13.75,100.51699829101562,-3250083,20160226,http://www.khaosodenglish.com/detail.php?newsid=1456459880
498576846,20150101,201501,2015,2015.0027,CHN,XINJIANG,CHN,,,,,,,,uigEDU,UIGHUR,,,uig,,,EDU,,,0,173,173,17,4,-5.0,4,2,4,-5.76084794643153,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20160101,http://www.ocregister.com/articles/china-698154-foreign-gauthier.html
498576847,20150101,201501,2015,2015.0027,CHN,XINJIANG,CHN,,,,,,,,uigEDU,UIGHUR,,,uig,,,EDU,,,0,173,173,17,4,-5.0,26,3,26,-5.96676557196944,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,20160101,http://www.ocregister.com/articles/china-698154-foreign-gauthier.html
502044712,20150114,201501,2015,2015.0384,CHNLEG,XINJIANG,CHN,,,,,LEG,,,CHN,URUMQI,CHN,,,,,,,,0,172,172,17,4,-5.0,78,9,78,-8.33948420775157,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,20160114,http://www.trust.org/item/20160114010944-1uo4e
502073167,20150114,201501,2015,2015.0384,CHN,CHINA,CHN,,,,,,,,MOSUIG,MUSLIM,,,,MOS,,,,,0,010,010,01,1,0.0,1,1,1,-10.3151862464183,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,20160114,http://www.scmp.com/news/china/policies-politics/article/1901076/chinas-xinjiang-region-draft-laws-combat-religious
502073168,20150114,201501,2015,2015.0384,CHN,XINJIANG,CHN,,,,,,,,MOSUIG,MUSLIM,,,,MOS,,,,,0,013,013,01,1,0.4,7,1,7,-10.3151862464183,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,20160114,http://www.scmp.com/news/china/policies-politics/article/1901076/chinas-xinjiang-region-draft-laws-combat-religious
502075631,20150114,201501,2015,2015.0384,CHN,XINJIANG,CHN,,,,,,,,COP,PRISON,,,,,,COP,,,0,173,173,17,4,-5.0,4,2,4,-8.90702609425647,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,20160114,http://www.livenewscentral.com/china-arrests-rights-lawyer-and-her-husband-on-subversion-charges/
502075634,20150114,201501,2015,2015.0384,CHN,XINJIANG,CHN,,,,,,,,EDU,PROFESSOR,,,,,,EDU,,,0,112,112,11,3,-2.0,4,2,4,-8.90702609425647,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,20160114,http://www.livenewscentral.com/china-arrests-rights-lawyer-and-her-husband-on-subversion-charges/
501878893,20150113,201501,2015,2015.0356,CHN,XINJIANG,CHN,,,,,,,,COP,PRISON,,,,,,COP,,,0,173,173,17,4,-5.0,2,1,2,-8.835904628331,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,20160113,http://www.nytimes.com/2016/01/14/world/asia/china-rights-lawyer-wang-yu.html
501878896,20150113,201501,2015,2015.0356,CHN,XINJIANG,CHN,,,,,,,,EDU,PROFESSOR,,,,,,EDU,,,0,112,112,11,3,-2.0,2,1,2,-8.835904628331,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,20160113,http://www.nytimes.com/2016/01/14/world/asia/china-rights-lawyer-wang-yu.html
499914985,20150106,201501,2015,2015.0164,IDN,INDONESIA,IDN,,,,,,,,uig,UYGHUR,,,uig,,,,,,1,030,030,03,1,4.0,1,1,1,-7.32484076433121,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,20160106,http://www.globaltimes.cn/content/962279.shtml
499914986,20150106,201501,2015,2015.0164,IDN,INDONESIA,IDN,,,,,,,,uig,UYGHUR,,,uig,,,,,,1,030,030,03,1,4.0,1,1,1,-7.32484076433121,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,20160106,http://www.globaltimes.cn/content/962279.shtml
499915001,20150106,201501,2015,2015.0164,uig,UYGHUR,,,uig,,,,,,IDN,INDONESIA,IDN,,,,,,,,1,030,030,03,1,4.0,3,1,3,-7.32484076433121,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,20160106,http://www.globaltimes.cn/content/962279.shtml
508241743,20150203,201502,2015,2015.0904,,,,,,,,,,,uig,UIGHUR,,,uig,,,,,,0,190,190,19,4,-10.0,20,1,20,-5.84958217270196,0,,,,,,,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,20160203,http://unpo.org/article/18884
507690499,20150202,201502,2015,2015.0877,CHN,XINJIANG,CHN,,,,,,,,MNCCHN,BANK OF CHINA,CHN,,,,,MNC,,,0,042,042,04,1,1.9,20,2,20,-1.65246165467863,4,"Shanghai, Shanghai, China",CH,CH23,31.2222,121.458,-1924465,4,"Shanghai, Shanghai, China",CH,CH23,31.2222,121.458,-1924465,4,"Shanghai, Shanghai, China",CH,CH23,31.2222,121.458,-1924465,20160202,http://www.chinadaily.com.cn/china/2016-02/02/content_23350441.htm
507690511,20150202,201502,2015,2015.0877,MNCCHN,BANK OF CHINA,CHN,,,,,MNC,,,CHN,XINJIANG,CHN,,,,,,,,0,043,043,04,1,2.8,20,2,20,-1.65246165467863,4,"Shanghai, Shanghai, China",CH,CH23,31.2222,121.458,-1924465,4,"Shanghai, Shanghai, China",CH,CH23,31.2222,121.458,-1924465,4,"Shanghai, Shanghai, China",CH,CH23,31.2222,121.458,-1924465,20160202,http://www.chinadaily.com.cn/china/2016-02/02/content_23350441.htm
506022738,20150127,201501,2015,2015.074,CHNGOV,XINJIANG,CHN,,,,,GOV,,,,,,,,,,,,,1,051,051,05,1,3.4,6,2,6,-2.71057465232223,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,0,,,,,,,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,20160127,http://www.ecns.cn/business/2016/01-27/197323.shtml
506055775,20150127,201501,2015,2015.074,CHN,XINJIANG,CHN,,,,,,,,RUSGOV,RUSSIA,RUS,,,,,GOV,,,1,051,051,05,1,3.4,1,1,1,-2.67686424474187,1,China,CH,CH,35.0,105.0,CH,1,China,CH,CH,35.0,105.0,CH,1,China,CH,CH,35.0,105.0,CH,20160127,http://news.xinhuanet.com/english/2016-01/27/c_135050443.htm
506132615,20150127,201501,2015,2015.074,CHNGOV,XINJIANG,CHN,,,,,GOV,,,,,,,,,,,,,1,051,051,05,1,3.4,3,1,3,-7.38636363636363,1,Kyrgyzstan,KG,KG,41.0,75.0,KG,0,,,,,,,1,Kyrgyzstan,KG,KG,41.0,75.0,KG,20160127,http://www.globaltimes.cn/content/965988.shtml
500021123,20150107,201501,2015,2015.0192,IDN,INDONESIA,IDN,,,,,,,,uig,UIGHUR,,,uig,,,,,,1,010,010,01,1,0.0,4,2,4,-5.98139122729287,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,20160107,http://www.thestar.com.my/news/regional/2016/01/07/jakarta-turns-to-beijing-to-stem-flow-of-uighur-militants/
500021135,20150107,201501,2015,2015.0192,uig,UIGHUR,,,uig,,,,,,MOS,ISLAMIC,,,,MOS,,,,,1,010,010,01,1,0.0,3,1,3,-5.40540540540541,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,20160107,http://www.thestar.com.my/news/regional/2016/01/07/jakarta-turns-to-beijing-to-stem-flow-of-uighur-militants/
500021136,20150107,201501,2015,2015.0192,uig,UIGHUR,,,uig,,,,,,MOS,ISLAMIC,,,,MOS,,,,,1,030,030,03,1,4.0,3,1,3,-5.40540540540541,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,20160107,http://www.thestar.com.my/news/regional/2016/01/07/jakarta-turns-to-beijing-to-stem-flow-of-uighur-militants/
500044932,20150107,201501,2015,2015.0192,uig,UIGHUR,,,uig,,,,,,UAF,FIGHTER,,,,,,UAF,,,0,010,010,01,1,0.0,1,1,1,-6.55737704918033,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,20160107,http://www.dawn.com/news/1231300/indonesia-turns-to-china-as-ethnic-uighurs-join-would-be-jihadis
500044933,20150107,201501,2015,2015.0192,uig,UIGHUR,,,uig,,,,,,UAF,FIGHTER,,,,,,UAF,,,0,010,010,01,1,0.0,2,1,2,-6.55737704918033,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,1,Thailand,TH,TH,15.0,100.0,TH,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,20160107,http://www.dawn.com/news/1231300/indonesia-turns-to-china-as-ethnic-uighurs-join-would-be-jihadis
500171929,20150107,201501,2015,2015.0192,CHNGOV,CHINA,CHN,,,,,GOV,,,CHN,XINJIANG,CHN,,,,,,,,0,015,015,01,1,0.0,3,3,3,-7.37386804657179,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20160107,http://www.smh.com.au/comment/the-xinjiang-calculus-20160107-gm0zn2.html
500171938,20150107,201501,2015,2015.0192,GOV,MINIST,,,,,,GOV,,,CHN,XINJIANG,CHN,,,,,,,,0,015,015,01,1,0.0,12,3,12,-7.37386804657179,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20160107,http://www.smh.com.au/comment/the-xinjiang-calculus-20160107-gm0zn2.html
500358721,20150108,201501,2015,2015.0219,CHNGOV,CHINA,CHN,,,,,GOV,,,CHN,XINJIANG,CHN,,,,,,,,0,015,015,01,1,0.0,1,1,1,-7.37386804657179,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20160108,http://www.canberratimes.com.au/comment/the-xinjiang-calculus-20160107-gm0zn2.html
500358728,20150108,201501,2015,2015.0219,GOV,MINIST,,,,,,GOV,,,CHN,XINJIANG,CHN,,,,,,,,0,015,015,01,1,0.0,4,1,4,-7.37386804657179,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20160108,http://www.canberratimes.com.au/comment/the-xinjiang-calculus-20160107-gm0zn2.html
506284844,20150128,201501,2015,2015.0767,AFG,AFGHAN,AFG,,,,,,,,CHN,XINJIANG,CHN,,,,,,,,0,040,040,04,1,1.0,8,1,8,-1.22270742358078,4,"Muhammad Omar, Nimruz, Afghanistan",AF,AF19,31.1817,61.8222,6209896,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,20160128,http://chinadigitaltimes.net/2016/01/chinas-new-grand-strategy-for-the-middle-east/
506284856,20150128,201501,2015,2015.0767,CHN,XINJIANG,CHN,,,,,,,,AFG,AFGHAN,AFG,,,,,,,,0,040,040,04,1,1.0,8,1,8,-1.22270742358078,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Muhammad Omar, Nimruz, Afghanistan",AF,AF19,31.1817,61.8222,6209896,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,20160128,http://chinadigitaltimes.net/2016/01/chinas-new-grand-strategy-for-the-middle-east/
512499292,20150217,201502,2015,2015.1288,uig,UYGHUR,,,uig,,,,,,CHN,CHINESE,CHN,,,,,,,,1,010,010,01,1,0.0,18,3,18,-9.41623372995923,4,"Bangkok, Krung Thep Mahanakhon, Thailand",TH,TH40,13.75,100.517,-3250083,4,"Bangkok, Krung Thep Mahanakhon, Thailand",TH,TH40,13.75,100.517,-3250083,4,"Bangkok, Krung Thep Mahanakhon, Thailand",TH,TH40,13.75,100.517,-3250083,20160217,http://www.globaltimes.cn/content/968894.shtml
512499293,20150217,201502,2015,2015.1288,uig,UYGHUR,,,uig,,,,,,THA,BANGKOK,THA,,,,,,,,1,194,194,19,4,-10.0,18,3,18,-9.41623372995923,1,China,CH,CH,35.0,105.0,CH,4,"Bangkok, Krung Thep Mahanakhon, Thailand",TH,TH40,13.75,100.517,-3250083,4,"Bangkok, Krung Thep Mahanakhon, Thailand",TH,TH40,13.75,100.517,-3250083,20160217,http://www.globaltimes.cn/content/968894.shtml
512755686,20150217,201502,2015,2015.1288,UIG,UYGUR,,,,,,,,,,,,,,,,,,,1,051,051,05,1,3.4,6,1,6,4.16666666666667,3,"Dallas, Texas, United States",US,USTX,32.7831,-96.8067,1380944,0,,,,,,,3,"Dallas, Texas, United States",US,USTX,32.7831,-96.8067,1380944,20160217,http://www.dallasobserver.com/restaurants/the-2016-james-beard-semifinalists-were-announced-and-dallas-is-all-up-in-there-8037818
512755693,20150217,201502,2015,2015.1288,USAUIG,UNITED STATES,USA,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,051,051,05,1,3.4,2,1,2,4.16666666666667,3,"Dallas, Texas, United States",US,USTX,32.7831,-96.8067,1380944,3,"Dallas, Texas, United States",US,USTX,32.7831,-96.8067,1380944,3,"Dallas, Texas, United States",US,USTX,32.7831,-96.8067,1380944,20160217,http://www.dallasobserver.com/restaurants/the-2016-james-beard-semifinalists-were-announced-and-dallas-is-all-up-in-there-8037818
518823400,20150308,201503,2015,2015.1863,THA,THAI,THA,,,,,,,,uig,UYGHUR,,,uig,,,,,,0,084,084,08,2,7.0,2,1,2,-6.08365019011407,4,"Bangkok, Krung Thep Mahanakhon, Thailand",TH,TH40,13.75,100.517,-3250083,4,"Bangkok, Krung Thep Mahanakhon, Thailand",TH,TH40,13.75,100.517,-3250083,4,"Bangkok, Krung Thep Mahanakhon, Thailand",TH,TH40,13.75,100.517,-3250083,20160307,http://www.rfa.org/english/news/china/thailand-holds-four-chinese-refugees-amid-fears-of-deportation-03072016144142.html
