GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
429546914,20140430,201404,2014,2014.3288,HLH,HOSPITAL,,,,,,HLH,,,CHN,XINJIANG,CHN,,,,,,,,0,020,020,02,1,3.0,4,2,4,1.00605683664456,1,Russia,RS,RS,60.0,100.0,RS,1,Russia,RS,RS,60.0,100.0,RS,1,Russia,RS,RS,60.0,100.0,RS,20150430,http://usa.chinadaily.com.cn/china/2015-04/30/content_20584221.htm
425594521,20140415,201404,2014,2014.2877,GOV,AUTHORITIES,,,,,,GOV,,,uig,UYGHUR,,,uig,,,,,,1,013,013,01,1,0.4,5,1,5,-4.48717948717949,4,"Hanerik, Xinjiang, China",CH,CH13,37.2,79.8333,-1908334,4,"Hanerik, Xinjiang, China",CH,CH13,37.2,79.8333,-1908334,4,"Hanerik, Xinjiang, China",CH,CH13,37.2,79.8333,-1908334,20150415,http://www.refworld.org/docid/552e19a415.html
426240877,20140417,201404,2014,2014.2932,CHN,XINJIANG,CHN,,,,,,,,SEP,SEPARATIST,,,,,,SEP,,,0,112,112,11,3,-2.0,28,3,28,-9.81450146440373,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,20150417,http://www.ngrguardiannews.com/2015/04/two-suspected-terrorist-elements-shot-dead-in-china-state-media/
435021098,20140521,201405,2014,2014.3863,MOS,MUSLIM,,,,MOS,,,,,CHN,XINJIANG,CHN,,,,,,,,1,043,043,04,1,2.8,7,1,7,-3.08219178082192,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,20150521,http://www.ucanews.com/news/president-xi-urges-chinas-religions-to-shun-foreign-influences/73636
429910787,20140501,201405,2014,2014.3315,HLH,HOSPITAL,,,,,,HLH,,,CHN,XINJIANG,CHN,,,,,,,,0,020,020,02,1,3.0,4,1,4,1.01163404739585,1,Russia,RS,RS,60.0,100.0,RS,1,Russia,RS,RS,60.0,100.0,RS,1,Russia,RS,RS,60.0,100.0,RS,20150501,http://usa.chinadaily.com.cn/epaper/2015-05/01/content_20596320.htm
423950503,20140409,201404,2014,2014.2712,COP,POLICE,,,,,,COP,,,uig,UYGHUR,,,uig,,,,,,1,193,193,19,4,-10.0,8,1,8,-6.93739424703892,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,20150409,http://freerepublic.com/focus/f-news/3277320/posts
423955880,20140409,201404,2014,2014.2712,GOV,AUTHORITIES,,,,,,GOV,,,uig,UYGHUR,,,uig,,,,,,1,013,013,01,1,0.4,5,1,5,-4.66549295774648,4,"Hanerik, Xinjiang, China",CH,CH13,37.2,79.8333,-1908334,4,"Hanerik, Xinjiang, China",CH,CH13,37.2,79.8333,-1908334,4,"Hanerik, Xinjiang, China",CH,CH13,37.2,79.8333,-1908334,20150409,http://www.ucanews.com/news/china-jails-uyghur-scholar-for-nine-years/73347
435920581,20140525,201405,2014,2014.3973,GOV,GOVERNMENT,,,,,,GOV,,,CHN,XINJIANG,CHN,,,,,,,,1,020,020,02,1,3.0,5,1,5,-7.44186046511627,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,20150525,http://www.turkishweekly.net/news/186203/china-says-busts-181-terror-groups-in-xinjiang.html
435965680,20140525,201405,2014,2014.3973,CVL,CIVILIAN,,,,,,CVL,,,CHN,XINJIANG,CHN,,,,,,,,1,111,111,11,3,-2.0,2,1,2,-6.76100628930818,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20150525,http://www.ibtimes.com/china-says-over-180-gangs-smashed-anti-terror-crackdown-xinjiang-1936755
428168777,20140424,201404,2014,2014.3123,CHN,XINJIANG,CHN,,,,,,,,PAK,PAKISTAN,PAK,,,,,,,,0,020,020,02,1,3.0,1,1,1,0.57700843320018,4,"Karachi, Sindh, Pakistan",PK,PK05,24.8667,67.05,-2764584,4,"Lahore, Punjab, Pakistan",PK,PK04,31.5497,74.3436,-2767043,4,"Wakhan, Badakhshan, Afghanistan",AF,AF01,37.0023,73.4465,-3390540,20150424,http://www.eurasiareview.com/24042015-china-pakistan-economic-corridor-changing-dynamics-of-southern-asia-analysis/
423780877,20140408,201404,2014,2014.2685,GOV,AUTHORITIES,,,,,,GOV,,,uig,UYGHUR,,,uig,,,,,,1,013,013,01,1,0.4,10,2,10,-4.57450448920105,4,"Hanerik, Xinjiang, China",CH,CH13,37.2,79.8333,-1908334,4,"Hanerik, Xinjiang, China",CH,CH13,37.2,79.8333,-1908334,4,"Hanerik, Xinjiang, China",CH,CH13,37.2,79.8333,-1908334,20150408,http://www.rfa.org/english/news/uyghur/scholar-04082015120808.html
426291222,20140417,201404,2014,2014.2932,GOV,AUTHORITIES,,,,,,GOV,,,uig,UYGHUR,,,uig,,,,,,1,013,013,01,1,0.4,5,1,5,-4.15584415584416,4,"Hanerik, Xinjiang, China",CH,CH13,37.2,79.8333,-1908334,4,"Hanerik, Xinjiang, China",CH,CH13,37.2,79.8333,-1908334,4,"Hanerik, Xinjiang, China",CH,CH13,37.2,79.8333,-1908334,20150417,http://www.unpo.org/article/18135
423617456,20140408,201404,2014,2014.2685,COP,POLICE,,,,,,COP,,,uig,UYGHUR,,,uig,,,,,,0,193,193,19,4,-10.0,2,1,2,-7.39130434782608,4,"Hetian, Guangdong, China",CH,CH30,23.3058,115.65,-1909200,4,"Hetian, Guangdong, China",CH,CH30,23.3058,115.65,-1909200,4,"Hetian, Guangdong, China",CH,CH30,23.3058,115.65,-1909200,20150408,http://www.ucanews.com/news/chinese-authorities-kill-three-jail-two-members-of-uyghur-family/73335
436594620,20140527,201405,2014,2014.4027,CHN,XINJIANG,CHN,,,,,,,,,,,,,,,,,,1,190,190,19,4,-10.0,5,1,5,-9.98613037447988,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,0,,,,,,,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,20150527,http://www.bbc.co.uk/news/world-asia-china-32895245
428242276,20140424,201404,2014,2014.3123,CAN,MONTREAL,CAN,,,,,,,,uig,UYGHUR,,,uig,,,,,,1,013,013,01,1,0.4,1,1,1,-7.53846153846154,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20150424,http://www.bignewsnetwork.com/index.php/sid/232263121
437121255,20140529,201405,2014,2014.4082,CHN,XINJIANG,CHN,,,,,,,,USA,THE US,USA,,,,,,,,1,040,040,04,1,1.0,7,1,7,0.0,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,20150529,http://usa.chinadaily.com.cn/culture/2015-05/29/content_20860886.htm
438307898,20140604,201406,2014,2014.4219,CHN,XINJIANG,CHN,,,,,,,,MOS,ISLAMIC,,,,MOS,,,,,0,172,172,17,4,-5.0,16,2,16,-6.72957154145962,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,20150604,http://www.dailymail.co.uk/news/article-3110022/Is-ISIS-oldest-jihadi-Elderly-man-flees-China-family-fight-alongside-terror-group-Syria.html
429910786,20140501,201405,2014,2014.3315,HLH,HOSPITAL,,,,,,HLH,,,CHN,XINJIANG,CHN,,,,,,,,0,020,020,02,1,3.0,16,1,16,1.01163404739585,4,"Dalian, Liaoning, China",CH,CH19,38.9122,121.602,-1901835,4,"Dalian, Liaoning, China",CH,CH19,38.9122,121.602,-1901835,1,Mongolia,MG,MG,46.0,105.0,MG,20150501,http://usa.chinadaily.com.cn/epaper/2015-05/01/content_20596320.htm
428206086,20140424,201404,2014,2014.3123,CAN,MONTREAL,CAN,,,,,,,,uig,UYGHUR,,,uig,,,,,,1,013,013,01,1,0.4,3,2,3,-7.50057405281286,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,20150424,http://www.rfa.org/english/news/uyghur/canadian-04242015121248.html
423517708,20140407,201404,2014,2014.2658,COP,POLICE,,,,,,COP,,,uig,UYGHUR,,,uig,,,,,,1,193,193,19,4,-10.0,1,1,1,-7.78210116731517,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20150407,http://www.bignewsnetwork.com/index.php/sid/231743219
436617618,20140528,201405,2014,2014.4055,CHN,XINJIANG,CHN,,,,,,,,,,,,,,,,,,1,190,190,19,4,-10.0,200,7,200,-10.9860983393736,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,0,,,,,,,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,20150528,http://www.businessspectator.com.au/news/2015/5/28/china/china-touts-success-terror-crackdown
435021084,20140521,201405,2014,2014.3863,CHN,XINJIANG,CHN,,,,,,,,,,,,,,,,,,1,172,172,17,4,-5.0,3,1,3,-3.08219178082192,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,0,,,,,,,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,20150521,http://www.ucanews.com/news/president-xi-urges-chinas-religions-to-shun-foreign-influences/73636
423505945,20140407,201404,2014,2014.2658,COP,POLICE,,,,,,COP,,,uig,UYGHUR,,,uig,,,,,,1,193,193,19,4,-10.0,7,2,7,-7.77408030561348,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,20150407,http://www.rfa.org/english/news/uyghur/family-04072015151139.html
428609279,20140426,201404,2014,2014.3178,,,,,,,,,,,uig,UYGHUR,,,uig,,,,,,0,190,190,19,4,-10.0,5,1,5,-6.01503759398497,0,,,,,,,4,"Peking, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Peking, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20150426,http://www.dailysabah.com/asia/2015/04/26/uighurs-suffer-from-continuous-chinese-oppression
426240875,20140417,201404,2014,2014.2932,CHN,XINJIANG,CHN,,,,,,,,GOV,AUTHORITIES,,,,,,GOV,,,0,190,190,19,4,-10.0,28,3,28,-9.81450146440373,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,20150417,http://www.ngrguardiannews.com/2015/04/two-suspected-terrorist-elements-shot-dead-in-china-state-media/
425594511,20140415,201404,2014,2014.2877,COP,POLICE,,,,,,COP,,,uig,UYGHUR,,,uig,,,,,,1,193,193,19,4,-10.0,6,1,6,-7.41097208854668,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,20150415,http://www.refworld.org/docid/552e19a215.html
423517707,20140407,201404,2014,2014.2658,COP,POLICE,,,,,,COP,,,uig,UYGHUR,,,uig,,,,,,1,193,193,19,4,-10.0,6,1,6,-7.78210116731517,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20150407,http://www.bignewsnetwork.com/index.php/sid/231743219
438997002,20140606,201406,2014,2014.4274,CHNCOP,CHINESE,CHN,,,,,COP,,,CHN,XINJIANG,CHN,,,,,,,,0,173,173,17,4,-5.0,4,1,4,-4.16666666666666,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,20150606,http://www.offnews.info/verArticulo.php?contenidoID=53726
435067702,20140521,201405,2014,2014.3863,,,,,,,,,,,uig,UYGHUR,,,uig,,,,,,0,173,173,17,4,-5.0,5,1,5,-4.18227215980024,0,,,,,,,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,20150521,http://www.tol.org/client/article/24808-modest-hopes-for-riga-summit-outrage-after-fatal-baku-fire.html
428168776,20140424,201404,2014,2014.3123,CHN,XINJIANG,CHN,,,,,,,,AFG,AFGHANISTAN,AFG,,,,,,,,0,020,020,02,1,3.0,3,1,3,0.57700843320018,4,"Karachi, Sindh, Pakistan",PK,PK05,24.8667,67.05,-2764584,4,"Wakhan, Badakhshan, Afghanistan",AF,AF01,37.0023,73.4465,-3390540,4,"Wakhan, Badakhshan, Afghanistan",AF,AF01,37.0023,73.4465,-3390540,20150424,http://www.eurasiareview.com/24042015-china-pakistan-economic-corridor-changing-dynamics-of-southern-asia-analysis/
437121263,20140529,201405,2014,2014.4082,USA,THE US,USA,,,,,,,,CHN,XINJIANG,CHN,,,,,,,,1,084,084,08,2,7.0,7,1,7,0.0,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,20150529,http://usa.chinadaily.com.cn/culture/2015-05/29/content_20860886.htm
426240874,20140417,201404,2014,2014.2932,CHN,XINJIANG,CHN,,,,,,,,,,,,,,,,,,0,190,190,19,4,-10.0,3,1,3,-9.64467005076145,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,0,,,,,,,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,20150417,http://www.ngrguardiannews.com/2015/04/two-suspected-terrorist-elements-shot-dead-in-china-state-media/
435021085,20140521,201405,2014,2014.3863,CHN,XINJIANG,CHN,,,,,,,,MOS,MUSLIM,,,,MOS,,,,,1,042,042,04,1,1.9,7,1,7,-3.08219178082192,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,20150521,http://www.ucanews.com/news/president-xi-urges-chinas-religions-to-shun-foreign-influences/73636
435521456,20140523,201405,2014,2014.3918,uigEDU,UIGHUR,,,uig,,,EDU,,,COP,PRISON,,,,,,COP,,,0,173,173,17,4,-5.0,10,1,10,-5.36277602523659,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20150523,http://ajw.asahi.com/article/views/editorial/AJ201505230033
444965332,20140630,201406,2014,2014.4932,,,,,,,,,,,uig,UIGHUR,,,uig,,,,,,0,190,190,19,4,-10.0,10,1,10,-7.49606042493073,0,,,,,,,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,20150630,http://www.dailysabah.com/diplomacy/2015/06/30/turkey-concerned-by-chinas-ramadan-restrictions-on-uighur-muslims
445036223,20140630,201406,2014,2014.4932,CHN,CHINA,CHN,,,,,,,,uig,UIGHUR,,,uig,,,,,,1,020,020,02,1,3.0,2,1,2,-10.3896103896104,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,20150630,http://www.dailysabah.com/asia/2015/06/30/increasing-oppression-of-uighurs-during-ramadan-draws-huge-reaction
442598382,20140621,201406,2014,2014.4685,CHNGOV,CHINESE,CHN,,,,,GOV,,,uigEDU,UYGHUR,,,uig,,,EDU,,,0,173,173,17,4,-5.0,6,1,6,-6.4066852367688,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,20150621,http://asiantribune.com/node/87223
