GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
453588426,20150730,201507,2015,2015.5753,THA,THAILAND,THA,,,,,,,,uig,UIGHUR,,,uig,,,,,,0,174,174,17,4,-5.0,1,1,1,-2.87769784172662,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20150730,"Hurriyet website, Istanbul/BBC Monitoring/(c) BBC"
446621114,20150706,201507,2015,2015.5096,CHN,XINJIANG,CHN,,,,,,,,CHNGOV,XI JINPING,CHN,,,,,GOV,,,1,070,070,07,2,7.0,1,1,1,0.0,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Gwadar, Balochistan, Pakistan",PK,PK02,25.1216,62.3254,-2761961,20150706,http://www.theepochtimes.com/n3/blog/chinese-subs-arrive-in-hormuz-waters-warns-blf-chief/
446621115,20150706,201507,2015,2015.5096,CHN,XINJIANG,CHN,,,,,,,,CHNGOV,XI JINPING,CHN,,,,,GOV,,,1,070,070,07,2,7.0,6,1,6,0.0,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Islamabad, Islamabad, Pakistan",PK,PK08,33.7,73.1667,-2762812,20150706,http://www.theepochtimes.com/n3/blog/chinese-subs-arrive-in-hormuz-waters-warns-blf-chief/
448723382,20150713,201507,2015,2015.5288,KOR,SOUTH KOREA,KOR,,,,,,,,uig,UIGHUR,,,uig,,,,,,0,040,040,04,1,1.0,6,1,6,-1.68855534709194,1,South Korea,KS,KS,37.0,127.5,KS,1,South Korea,KS,KS,37.0,127.5,KS,1,South Korea,KS,KS,37.0,127.5,KS,20150713,http://www.newstoday.com.bd/index.php?option=details&news_id=2416678&date=2015-07-14
448727171,20150713,201507,2015,2015.5288,MOS,ISLAMIC,,,,MOS,,,,,uig,UIGHUR,,,uig,,,,,,0,043,043,04,1,2.8,2,1,2,-2.99319727891156,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20150713,http://www.khilafah.com/views-on-the-news-13-july-2015/
447471901,20150709,201507,2015,2015.5178,CHN,CHINESE,CHN,,,,,,,,uig,UIGHUR,,,uig,,,,,,0,172,172,17,4,-5.0,62,3,62,-5.12574141449452,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20150709,http://www.channelnewsasia.com/news/asiapacific/thai-consulate-in/1971674.html
447472968,20150709,201507,2015,2015.5178,THA,BANGKOK,THA,,,,,,,,uigREF,UIGHUR,,,uig,,,REF,,,1,174,174,17,4,-5.0,12,1,12,-4.9195676118753,4,"Bangkok, Krung Thep Mahanakhon, Thailand",TH,TH40,13.75,100.517,-3250083,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20150709,http://www.channelnewsasia.com/news/asiapacific/thai-consulate-in/1971674.html
447477867,20150709,201507,2015,2015.5178,CHN,XINJIANG,CHN,,,,,,,,uig,UIGHUR,,,uig,,,,,,1,190,190,19,4,-10.0,3,1,3,-5.73065902578797,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,1,Thailand,TH,TH,15.0,100.0,TH,20150709,http://www.nationmultimedia.com/breakingnews/Thailand-forcibly-sends-nearly-100-Uighurs-back-to-30264082.html
447478729,20150709,201507,2015,2015.5178,NGOHRI,HUMAN RIGHTS GROUP,,,,,,NGO,HRI,,uig,UIGHUR,,,uig,,,,,,0,053,053,05,1,3.8,70,7,70,-4.23983179448826,1,Thailand,TH,TH,15.0,100.0,TH,1,Thailand,TH,TH,15.0,100.0,TH,1,Thailand,TH,TH,15.0,100.0,TH,20150709,http://abcnews.go.com/International/wireStory/thailand-sends-100-ethnic-uighurs-back-china-32319325
452961330,20150728,201507,2015,2015.5699,GOV,PRIME MINISTER,,,,,,GOV,,,CHN,XINJIANG,CHN,,,,,,,,0,010,010,01,1,0.0,3,1,3,-3.78289473684211,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,20150728,http://www.dw.com/en/lack-of-trust-between-turkey-and-china/a-18611874
452964371,20150728,201507,2015,2015.5699,CHN,CHINA,CHN,,,,,,,,uig,UIGHUR,,,uig,,,,,,0,110,110,11,3,-2.0,7,5,7,-2.28152905231074,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20150728,http://www.trust.org/item/20150728093158-imhvg/
452964409,20150728,201507,2015,2015.5699,COP,PRISON,,,,,,COP,,,CHN,XINJIANG,CHN,,,,,,,,1,042,042,04,1,1.9,24,5,24,-8.12791718606396,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,20150728,http://www.trust.org/item/20150728125821-8pjcq
