GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
318192827,20131013,201310,2013,2013.7753,uigCVL,UYGHUR,,,uig,,,CVL,,,UAF,TERRORIST,,,,,,UAF,,,0,190,190,19,4,-10.0,10,1,10,2.17606330365974,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,20141013,http://www.ipsnews.net/2013/06/nowhere-to-turn-for-chinas-uyghurs/
325625747,20131129,201311,2013,2013.9014,CHN,XINJIANG,CHN,,,,,,,,SEP,LIBERATION ARMY,,,,,,SEP,,,0,190,190,19,4,-10.0,30,3,30,1.52326780060378,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,20141129,http://www.brisbanetimes.com.au/world/terrorists-attack-chinas-xinjiang-region-despite-stronger-security-20141130-11wzq8.html
315757626,20130926,201309,2013,2013.7288,CHN,CHINESE,CHN,,,,,,,,uig,UIGHUR,,,uig,,,,,,0,173,173,17,4,-5.0,56,14,56,0.972787592540473,4,"Tiananmen Square, Beijing, China",CH,CH22,39.9044,116.391,9244097,4,"Tiananmen Square, Beijing, China",CH,CH22,39.9044,116.391,9244097,4,"Tiananmen Square, Beijing, China",CH,CH22,39.9044,116.391,9244097,20140926,http://hpr2.org/post/china-serious-terrorist-attack-kills-50-xinjiang
315757636,20130926,201309,2013,2013.7288,CHNGOV,CHINESE,CHN,,,,,GOV,,,uig,UIGHUR,,,uig,,,,,,0,173,173,17,4,-5.0,84,14,84,0.972787592540474,4,"Tiananmen Square, Beijing, China",CH,CH22,39.9044,116.391,9244097,4,"Tiananmen Square, Beijing, China",CH,CH22,39.9044,116.391,9244097,4,"Tiananmen Square, Beijing, China",CH,CH22,39.9044,116.391,9244097,20140926,http://hpr2.org/post/china-serious-terrorist-attack-kills-50-xinjiang
314947620,20130921,201309,2013,2013.7151,GOV,GOVERNMENT,,,,,,GOV,,,CHN,XINJIANG,CHN,,,,,,,,1,112,112,11,3,-2.0,14,4,14,1.47085283753846,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20140921,http://www.reuters.com/article/2014/09/22/us-china-xinjiang-idUSKCN0HH06220140922
314947621,20130921,201309,2013,2013.7151,GOV,GOVERNMENT,,,,,,GOV,,,CHN,XINJIANG,CHN,,,,,,,,0,112,112,11,3,-2.0,2,1,2,1.74672489082969,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,20140921,http://news.asiaone.com/news/asia/blasts-xinjiang-kill-two-government-censures-officials-over-past-attacks
316998757,20131005,201310,2013,2013.7534,,,,,,,,,,,CHN,XINJIANG,CHN,,,,,,,,1,043,043,04,1,2.8,5,1,5,3.56294536817102,0,,,,,,,0,,,,,,,0,,,,,,,20141005,http://www.scmp.com/news/china/article/1610240/xinjiang-party-boss-zhang-chunxian-calls-hard-and-soft-lines-tackle
316998758,20131005,201310,2013,2013.7534,,,,,,,,,,,CHN,XINJIANG,CHN,,,,,,,,1,100,100,10,3,-5.0,5,1,5,3.56294536817102,0,,,,,,,0,,,,,,,0,,,,,,,20141005,http://www.scmp.com/news/china/article/1610240/xinjiang-party-boss-zhang-chunxian-calls-hard-and-soft-lines-tackle
316998926,20131005,201310,2013,2013.7534,CHN,XINJIANG,CHN,,,,,,,,,,,,,,,,,,1,042,042,04,1,1.9,5,1,5,3.56294536817102,0,,,,,,,0,,,,,,,0,,,,,,,20141005,http://www.scmp.com/news/china/article/1610240/xinjiang-party-boss-zhang-chunxian-calls-hard-and-soft-lines-tackle
317103520,20131006,201310,2013,2013.7562,,,,,,,,,,,CHN,XINJIANG,CHN,,,,,,,,1,043,043,04,1,2.8,7,1,7,3.39805825242718,0,,,,,,,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Turpan, Xinjiang, China",CH,CH13,42.9333,89.1667,-1929435,20141006,"South China Morning Post website, Hong Kong/BBC Monitoring/(c) BBC"
317103523,20131006,201310,2013,2013.7562,,,,,,,,,,,CHN,XINJIANG,CHN,,,,,,,,1,100,100,10,3,-5.0,5,1,5,3.39805825242718,0,,,,,,,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,20141006,"South China Morning Post website, Hong Kong/BBC Monitoring/(c) BBC"
317103868,20131006,201310,2013,2013.7562,CHN,XINJIANG,CHN,,,,,,,,,,,,,,,,,,1,042,042,04,1,1.9,7,1,7,3.39805825242718,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,0,,,,,,,4,"Turpan, Xinjiang, China",CH,CH13,42.9333,89.1667,-1929435,20141006,"South China Morning Post website, Hong Kong/BBC Monitoring/(c) BBC"
315045463,20130922,201309,2013,2013.7178,,,,,,,,,,,CHNCOP,XINJIANG,CHN,,,,,COP,,,1,190,190,19,4,-10.0,3,1,3,0.78740157480315,0,,,,,,,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,20140922,http://www.thehindu.com/news/international/china-for-regional-response-as-blasts-rock-xinjiang/article6435488.ece
315045756,20130922,201309,2013,2013.7178,CHN,CHINA,CHN,,,,,,,,CHNCOP,XINJIANG,CHN,,,,,COP,,,1,190,190,19,4,-10.0,2,1,2,0.78740157480315,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,20140922,http://www.thehindu.com/news/international/china-for-regional-response-as-blasts-rock-xinjiang/article6435488.ece
315045774,20130922,201309,2013,2013.7178,CHNCOP,XINJIANG,CHN,,,,,COP,,,,,,,,,,,,,1,190,190,19,4,-10.0,3,1,3,0.78740157480315,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,0,,,,,,,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,20140922,http://www.thehindu.com/news/international/china-for-regional-response-as-blasts-rock-xinjiang/article6435488.ece
315045775,20130922,201309,2013,2013.7178,CHNCOP,XINJIANG,CHN,,,,,COP,,,CHN,CHINA,CHN,,,,,,,,1,190,190,19,4,-10.0,2,1,2,0.78740157480315,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,20140922,http://www.thehindu.com/news/international/china-for-regional-response-as-blasts-rock-xinjiang/article6435488.ece
315045776,20130922,201309,2013,2013.7178,CHNCOP,XINJIANG,CHN,,,,,COP,,,uig,UYGHUR,,,uig,,,,,,1,190,190,19,4,-10.0,3,1,3,0.78740157480315,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,20140922,http://www.thehindu.com/news/international/china-for-regional-response-as-blasts-rock-xinjiang/article6435488.ece
315046046,20130922,201309,2013,2013.7178,GOV,GOVERNMENT,,,,,,GOV,,,CHN,XINJIANG,CHN,,,,,,,,1,112,112,11,3,-2.0,10,3,10,1.37530823582245,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20140922,http://www.csmonitor.com/World/Latest-News-Wires/2014/0922/At-least-two-dead-from-explosions-in-China-s-Xinjiang-region
315046047,20130922,201309,2013,2013.7178,GOV,GOVERNMENT,,,,,,GOV,,,CHN,XINJIANG,CHN,,,,,,,,1,112,112,11,3,-2.0,4,2,4,1.46330872774642,4,"Shache, Xinjiang, China",CH,CH13,38.4167,77.2406,-1924174,4,"Shache, Xinjiang, China",CH,CH13,38.4167,77.2406,-1924174,4,"Shache, Xinjiang, China",CH,CH13,38.4167,77.2406,-1924174,20140922,http://www.worldbulletin.net/headlines/144885/blasts-in-east-turkestan-kill-two-govt-censures-officials
315046048,20130922,201309,2013,2013.7178,GOV,GOVERNMENT,,,,,,GOV,,,CHN,XINJIANG,CHN,,,,,,,,1,112,112,11,3,-2.0,10,5,10,1.10424170939079,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,20140922,http://mwcnews.net/news/asia-pacfic/46402-chinas-xinjiang.html
315046049,20130922,201309,2013,2013.7178,GOV,GOVERNMENT,,,,,,GOV,,,CHN,XINJIANG,CHN,,,,,,,,1,112,112,11,3,-2.0,4,1,4,2.33463035019455,1,Qatar,QA,QA,25.5,51.25,QA,1,Qatar,QA,QA,25.5,51.25,QA,1,Qatar,QA,QA,25.5,51.25,QA,20140922,http://www.worldbulletin.net/news/144885/blasts-in-east-turkestan-kill-two-govt-censures-officials
315047048,20130922,201309,2013,2013.7178,uig,UYGHUR,,,uig,,,,,,CHNCOP,XINJIANG,CHN,,,,,COP,,,1,190,190,19,4,-10.0,3,1,3,0.78740157480315,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,20140922,http://www.thehindu.com/news/international/china-for-regional-response-as-blasts-rock-xinjiang/article6435488.ece
315207596,20130923,201309,2013,2013.7205,CHN,XINJIANG,CHN,,,,,,,,USAGOV,A US,USA,,,,,GOV,,,1,043,043,04,1,2.8,8,1,8,2.54957507082153,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,20140923,http://www.ecns.cn/2014/09-24/135811.shtml
315207597,20130923,201309,2013,2013.7205,CHN,XINJIANG,CHN,,,,,,,,uig,UYGHUR,,,uig,,,,,,0,100,100,10,3,-5.0,3,1,3,1.35467980295567,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,20140923,http://www.theepochtimes.com/n3/976753-uyghur-scholar-in-china-sentenced-to-life-in-prison-for-writings-and-speech/
315208947,20130923,201309,2013,2013.7205,USAGOV,A US,USA,,,,,GOV,,,CHN,XINJIANG,CHN,,,,,,,,1,042,042,04,1,1.9,8,1,8,2.54957507082153,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,20140923,http://www.ecns.cn/2014/09-24/135811.shtml
315209039,20130923,201309,2013,2013.7205,uig,UIGHUR,,,uig,,,,,,UAFSEP,MILITANT,,,,,,UAF,SEP,,0,112,112,11,3,-2.0,10,1,10,1.72684458398744,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20140923,http://www.dw.de/chinese-court-jails-uighur-scholar-ilham-tohti-for-life-for-separatism/a-17941319
313631497,20130912,201309,2013,2013.6904,GOV,AUTHORITIES,,,,,,GOV,,,CHN,XINJIANG,CHN,,,,,,,,0,160,160,16,4,-4.0,8,1,8,1.38067061143984,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,20140912,http://www.theguardian.com/world/2014/sep/12/chinese-court-death-sentence-train-station-attacks
325719329,20131130,201311,2013,2013.9041,CHN,XINJIANG,CHN,,,,,,,,SEP,LIBERATION ARMY,,,,,,SEP,,,0,190,190,19,4,-10.0,20,2,20,1.50087378952094,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,20141130,http://www.bendbulletin.com/nation/2639204-151/terror-attack-in-chinas-xinjiang-region-kills-15
311253540,20130827,201308,2013,2013.6493,CHN,XINJIANG,CHN,,,,,,,,CHNSEP,CHINA,CHN,,,,,SEP,,,0,111,111,11,3,-2.0,1,1,1,2.46516613076099,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,20140827,http://thinkprogress.org/world/2014/08/27/3476175/china-xinjiang-cartoon-uighur/
310937772,20130825,201308,2013,2013.6438,CHN,BEIJING,CHN,,,,,,,,CHNSEP,XINJIANG,CHN,,,,,SEP,,,0,112,112,11,3,-2.0,6,2,6,1.06761903857296,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20140825,http://www.thenews.com.pk/Todays-News-1-269047-China-executes-Tiananmen-Square-attack-leaders
310937837,20130825,201308,2013,2013.6438,CVL,TOURIST,,,,,,CVL,,,CHNGOV,XINJIANG,CHN,,,,,GOV,,,0,186,186,18,4,-10.0,3,1,3,2.19123505976096,4,"Tiananmen Square, Beijing, China",CH,CH22,39.9044,116.391,9244097,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,20140825,http://www.undispatch.com/ebola-comes-dr-congo/
310738426,20130823,201308,2013,2013.6384,GOV,GOVERNMENT,,,,,,GOV,,,uigSEP,UIGHUR,,,uig,,,SEP,,,1,112,112,11,3,-2.0,6,1,6,0.465116279069767,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Tianshan, Jilin, China",CH,CH05,43.6182,129.608,10869903,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20140823,https://nz.news.yahoo.com/a/-/world/24794134/china-executes-8-convicted-for-terrorism/&c=wisrGRKYr4pOI1yBVNgrfFnO3-cRI1QJMiq3pxteuyA&mkt=en-us/
310833684,20130824,201308,2013,2013.6411,GOV,GOVERNMENT,,,,,,GOV,,,uig,UIGHUR,,,uig,,,,,,1,112,112,11,3,-2.0,50,5,50,0.504745641857619,4,"Gurs, Nei Mongol, China",CH,CH20,42.8156,119.52,-1907877,4,"Gurs, Nei Mongol, China",CH,CH20,42.8156,119.52,-1907877,4,"Gurs, Nei Mongol, China",CH,CH20,42.8156,119.52,-1907877,20140824,http://journalstar.com/news/world/asia/china-executes-convicted-on-terrorism-charges/article_751632f7-7850-5688-a885-b842972f5f6c.html
310738427,20130823,201308,2013,2013.6384,GOV,GOVERNMENT,,,,,,GOV,,,uigSEP,UIGHUR,,,uig,,,SEP,,,1,112,112,11,3,-2.0,4,1,4,0.465116279069767,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Tianshan, Jilin, China",CH,CH05,43.6182,129.608,10869903,4,"Tianshan, Jilin, China",CH,CH05,43.6182,129.608,10869903,20140823,https://nz.news.yahoo.com/a/-/world/24794134/china-executes-8-convicted-for-terrorism/&c=wisrGRKYr4pOI1yBVNgrfFnO3-cRI1QJMiq3pxteuyA&mkt=en-us/
311253539,20130827,201308,2013,2013.6493,CHN,XINJIANG,CHN,,,,,,,,CHNSEP,CHINA,CHN,,,,,SEP,,,0,111,111,11,3,-2.0,1,1,1,2.46516613076099,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20140827,http://thinkprogress.org/world/2014/08/27/3476175/china-xinjiang-cartoon-uighur/
311253565,20130827,201308,2013,2013.6493,CHNSEP,XINJIANG,CHN,,,,,SEP,,,CHN,BEIJING,CHN,,,,,,,,0,111,111,11,3,-2.0,6,1,6,2.46516613076099,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20140827,http://thinkprogress.org/world/2014/08/27/3476175/china-xinjiang-cartoon-uighur/
307391278,20130730,201307,2013,2013.5753,uig,UIGHUR,,,uig,,,,,,UAF,ARMED GROUP,,,,,,UAF,,,1,1044,104,10,3,-5.0,10,1,10,2.60947810437912,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20140730,http://www.foreignpolicy.com/articles/2014/07/30/the_xinjiangistan_connection_china_terrorism_xinjiang_pakistan
307537785,20130731,201307,2013,2013.5781,uig,UIGHUR,,,uig,,,,,,UAF,ARMED GROUP,,,,,,UAF,,,0,1044,104,10,3,-5.0,8,1,8,2.77001862197393,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20140731,http://www.foreignpolicy.com/articles/2014/07/31/zawahiris_revenge_aqap_is_more_dangerous_than_the_islamic_state_al_qaeda
310833686,20130824,201308,2013,2013.6411,GOV,GOVERNMENT,,,,,,GOV,,,uigSEP,UIGHUR,,,uig,,,SEP,,,1,112,112,11,3,-2.0,12,3,12,0.46731022378236,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Tianshan, Jilin, China",CH,CH05,43.6182,129.608,10869903,4,"Tianshan, Jilin, China",CH,CH05,43.6182,129.608,10869903,20140824,http://www.koreaherald.com/view.php?ud=20140824000115
308664561,20130808,201308,2013,2013.5973,,,,,,,,,,,uig,UYGHUR,,,uig,,,,,,0,1124,112,11,3,-2.0,10,1,10,2.67857142857143,0,,,,,,,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,20140808,http://www.dailysabah.com/politics/2014/08/08/uyghur-exile-praises-turkeys-support-for-human-rights
307931332,20130803,201308,2013,2013.5836,CHN,XINJIANG,CHN,,,,,,,,uig,UIGHUR,,,uig,,,,,,1,111,111,11,3,-2.0,8,1,8,1.49253731343284,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,20140803,http://www.ibtimes.com/chinas-troubles-uighur-minority-continue-fatal-attack-xinjiang-1647330
310738225,20130823,201308,2013,2013.6384,CHN,BEIJING,CHN,,,,,,,,CHNSEP,XINJIANG,CHN,,,,,SEP,,,1,112,112,11,3,-2.0,69,20,69,0.963656106380864,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20140823,http://www.therakyatpost.com/world/2014/08/24/china-executes-tiananmen-square-attackers/
310738425,20130823,201308,2013,2013.6384,GOV,GOVERNMENT,,,,,,GOV,,,uig,UIGHUR,,,uig,,,,,,1,112,112,11,3,-2.0,20,2,20,0.594961497610196,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,20140823,http://www.therepublic.com/view/story/72d844d2424c4265b6a6398cf1b3ad69/AS--China-Executions
