GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
495731114,20151219,201512,2015,2015.9562,CHN,XINJIANG,CHN,,,,,,,,,,,,,,,,,,0,141,141,14,3,-6.5,2,1,2,-7.12401055408971,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,0,,,,,,,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,20151219,http://wpjljr.com/china-angry-over-obama-dalai-lama-meeting-voice-of-america/
497230054,20151226,201512,2015,2015.9753,uig,UIGHUR,,,uig,,,,,,CHN,CHINESE,CHN,,,,,,,,0,114,114,11,3,-2.0,10,1,10,-2.84697508896797,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,20151226,http://english.chosun.com/site/data/html_dir/2015/12/26/2015122600424.html
497234157,20151226,201512,2015,2015.9753,FRA,PARIS,FRA,,,,,,,,uigCVL,UIGHUR,,,uig,,,CVL,,,1,114,114,11,3,-2.0,158,16,142,-6.24298828756214,4,"Paris, RhôAlpes, France",FR,FRB9,45.6333,5.73333,-1445327,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,20151226,http://www.i24news.tv/en/news/international/asia-pacific/96849-151225-china-to-expel-french-journalist-if-story-is-not-recanted
497234158,20151226,201512,2015,2015.9753,FRA,PARIS,FRA,,,,,,,,uigCVL,UIGHUR,,,uig,,,CVL,,,0,114,114,11,3,-2.0,16,7,16,-6.62167696096012,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,20151226,http://www.i24news.tv/en/news/international/asia-pacific/96849-151225-china-to-expel-french-journalist-if-story-is-not-recanted
497237206,20151226,201512,2015,2015.9753,TUR,TURK,TUR,,,,,,,,uig,UIGHUR,,,uig,,,,,,0,141,141,14,3,-6.5,50,4,50,-2.84666072191707,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,20151226,http://www.timesunion.com/business/article/Countries-wary-of-dependency-on-China-6721125.php
497237497,20151226,201512,2015,2015.9753,uig,UIGHUR,,,uig,,,,,,CHN,CHINESE,CHN,,,,,,,,0,112,112,11,3,-2.0,42,4,42,-2.84666072191707,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20151226,http://www.timesunion.com/business/article/Countries-wary-of-dependency-on-China-6721125.php
497237498,20151226,201512,2015,2015.9753,uig,UIGHUR,,,uig,,,,,,CHN,CHINESE,CHN,,,,,,,,0,112,112,11,3,-2.0,6,2,6,-2.782620928849,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,20151226,http://www.timesunion.com/business/article/Countries-wary-of-dependency-on-China-6721125.php
497237499,20151226,201512,2015,2015.9753,uig,UIGHUR,,,uig,,,,,,THA,BANGKOK,THA,,,,,,,,1,173,173,17,4,-5.0,10,1,10,-5.23560209424084,4,"Bekasi, Jawa Barat, Indonesia",ID,ID30,-6.2349,106.99,-2672646,4,"Bekasi, Jawa Barat, Indonesia",ID,ID30,-6.2349,106.99,-2672646,4,"Bekasi, Jawa Barat, Indonesia",ID,ID30,-6.2349,106.99,-2672646,20151226,http://www.bangkokpost.com/news/asean/806628/uighur-tied-to-erawan-shrine-blast
497244488,20151226,201512,2015,2015.9753,FRA,PARIS,FRA,,,,,,,,CHN,XINJIANG,CHN,,,,,,,,0,114,114,11,3,-2.0,17,5,17,-6.39701354916362,4,"Paris, RhôAlpes, France",FR,FRB9,45.6333,5.73333,-1445327,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,20151226,http://www.todayonline.com/chinaindia/china/china-expel-french-journalist-reporter-tells-afp
497244494,20151226,201512,2015,2015.9753,FRA,PARIS,FRA,,,,,,,,uigCVL,UIGHUR,,,uig,,,CVL,,,0,114,114,11,3,-2.0,2,1,2,-5.88235294117647,4,"Paris, RhôAlpes, France",FR,FRB9,45.6333,5.73333,-1445327,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20151226,http://www.todayonline.com/chinaindia/china/china-expel-french-journalist-reporter-tells-afp
497251019,20151226,201512,2015,2015.9753,uig,UIGHUR,,,uig,,,,,,IDN,INDONESIAN,IDN,,,,,,,,1,173,173,17,4,-5.0,2,1,2,-8.20512820512821,5,"East Java, Jawa Timur, Indonesia",ID,ID08,-7.7394,112.51,-2679925,5,"East Java, Jawa Timur, Indonesia",ID,ID08,-7.7394,112.51,-2679925,5,"East Java, Jawa Timur, Indonesia",ID,ID08,-7.7394,112.51,-2679925,20151226,http://www.thestar.com.my/news/nation/2015/12/26/indonesian-police-arrest-two-more-suspected-militants/
497251020,20151226,201512,2015,2015.9753,uig,UIGHUR,,,uig,,,,,,IDN,INDONESIAN,IDN,,,,,,,,1,173,173,17,4,-5.0,2,1,2,-8.20512820512821,4,"Tasikmalaya, Jawa Barat, Indonesia",ID,ID30,-7.3274,108.221,-2699828,4,"Tasikmalaya, Jawa Barat, Indonesia",ID,ID30,-7.3274,108.221,-2699828,4,"Tasikmalaya, Jawa Barat, Indonesia",ID,ID30,-7.3274,108.221,-2699828,20151226,http://www.thestar.com.my/news/nation/2015/12/26/indonesian-police-arrest-two-more-suspected-militants/
497251021,20151226,201512,2015,2015.9753,uig,UIGHUR,,,uig,,,,,,IDNCOP,INDONESIAN,IDN,,,,,COP,,,1,173,173,17,4,-5.0,6,1,6,-8.20512820512821,5,"East Java, Jawa Timur, Indonesia",ID,ID08,-7.7394,112.51,-2679925,5,"East Java, Jawa Timur, Indonesia",ID,ID08,-7.7394,112.51,-2679925,5,"East Java, Jawa Timur, Indonesia",ID,ID08,-7.7394,112.51,-2679925,20151226,http://www.thestar.com.my/news/nation/2015/12/26/indonesian-police-arrest-two-more-suspected-militants/
497262404,20151226,201512,2015,2015.9753,uig,UIGHUR,,,uig,,,,,,CHN,CHINESE,CHN,,,,,,,,0,112,112,11,3,-2.0,2,1,2,-2.2972972972973,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,20151226,http://www.ndtv.com/world-news/china-plans-a-new-silk-road-but-trading-partners-are-wary-1259124
497264560,20151226,201512,2015,2015.9753,CHN,CHINA,CHN,,,,,,,,CHNUAF,XINJIANG,CHN,,,,,UAF,,,0,190,190,19,4,-10.0,5,1,5,-3.81944444444445,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,20151226,http://nysepost.com/us-embassy-in-china-issues-terror-warning-for-western-83985
497264573,20151226,201512,2015,2015.9753,CHN,XINJIANG,CHN,,,,,,,,uig,UIGHUR,,,uig,,,,,,1,010,010,01,1,0.0,168,33,168,-6.2826868433571,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20151226,http://www.tribtown.com/view/story/eaf1be7b72b049e8997470707d5ea4bb/AS--China-French-Journalist
497264574,20151226,201512,2015,2015.9753,CHN,XINJIANG,CHN,,,,,,,,uig,UIGHUR,,,uig,,,,,,1,010,010,01,1,0.0,951,128,951,-7.48782272710265,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,1,South Korea,KS,KS,37.0,127.5,KS,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,20151226,http://kxan.com/ap/french-journalist-expected-to-leave-china-over-reporting/
497264576,20151226,201512,2015,2015.9753,CHNUAF,XINJIANG,CHN,,,,,UAF,,,CHN,CHINA,CHN,,,,,,,,0,190,190,19,4,-10.0,5,1,5,-3.81944444444445,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,20151226,http://nysepost.com/us-embassy-in-china-issues-terror-warning-for-western-83985
497264737,20151226,201512,2015,2015.9753,FRA,FRANCE,FRA,,,,,,,,uig,UIGHUR,,,uig,,,,,,0,010,010,01,1,0.0,212,103,212,-7.41017712530432,4,"Paris, RhôAlpes, France",FR,FRB9,45.6333,5.73333,-1445327,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,20151226,http://www.tribtown.com/view/story/eaf1be7b72b049e8997470707d5ea4bb/AS--China-French-Journalist
497264738,20151226,201512,2015,2015.9753,FRA,FRANCE,FRA,,,,,,,,uig,UIGHUR,,,uig,,,,,,0,010,010,01,1,0.0,319,128,319,-7.40043017424061,4,"Paris, RhôAlpes, France",FR,FRB9,45.6333,5.73333,-1445327,1,South Korea,KS,KS,37.0,127.5,KS,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,20151226,http://www.tribtown.com/view/story/eaf1be7b72b049e8997470707d5ea4bb/AS--China-French-Journalist
497264739,20151226,201512,2015,2015.9753,FRA,FRANCE,FRA,,,,,,,,uig,UIGHUR,,,uig,,,,,,0,010,010,01,1,0.0,40,30,40,-6.28542325269772,4,"Paris, RhôAlpes, France",FR,FRB9,45.6333,5.73333,-1445327,1,United States,US,US,38.0,-97.0,US,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20151226,http://kxan.com/ap/french-journalist-expected-to-leave-china-over-reporting/
497264740,20151226,201512,2015,2015.9753,FRA,FRANCE,FRA,,,,,,,,uig,UIGHUR,,,uig,,,,,,0,010,010,01,1,0.0,40,30,40,-6.28542325269772,4,"Paris, RhôAlpes, France",FR,FRB9,45.6333,5.73333,-1445327,1,United States,US,US,38.0,-97.0,US,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,20151226,http://kxan.com/ap/french-journalist-expected-to-leave-china-over-reporting/
497266161,20151226,201512,2015,2015.9753,CHN,CHINA,CHN,,,,,,,,uig,UIGHUR,,,uig,,,,,,1,010,010,01,1,0.0,1,1,1,-6.66666666666666,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,20151226,http://news.yahoo.com/french-journalist-expected-leave-china-over-reporting-041906712.html
497266162,20151226,201512,2015,2015.9753,CHN,CHINA,CHN,,,,,,,,uig,UIGHUR,,,uig,,,,,,1,010,010,01,1,0.0,1,1,1,-6.66666666666666,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,1,United States,US,US,38.0,-97.0,US,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20151226,http://news.yahoo.com/french-journalist-expected-leave-china-over-reporting-041906712.html
497266163,20151226,201512,2015,2015.9753,CHN,CHINA,CHN,,,,,,,,uig,UIGHUR,,,uig,,,,,,1,010,010,01,1,0.0,1,1,1,-6.66666666666666,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,1,United States,US,US,38.0,-97.0,US,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,20151226,http://news.yahoo.com/french-journalist-expected-leave-china-over-reporting-041906712.html
497267727,20151226,201512,2015,2015.9753,CHN,XINJIANG,CHN,,,,,,,,,,,,,,,,,,1,042,042,04,1,1.9,6,1,6,-5.5944055944056,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,0,,,,,,,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,20151226,http://news.list-online.com/french-journalist-expected-to-leave-china-over-reporting-new-york-times/
497267738,20151226,201512,2015,2015.9753,CHN,XINJIANG,CHN,,,,,,,,uig,UIGHUR,,,uig,,,,,,0,060,060,06,2,6.0,6,1,6,-5.5944055944056,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,1,South Korea,KS,KS,37.0,127.5,KS,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,20151226,http://news.list-online.com/french-journalist-expected-to-leave-china-over-reporting-new-york-times/
497267834,20151226,201512,2015,2015.9753,FRA,FRANCE,FRA,,,,,,,,uig,UIGHUR,,,uig,,,,,,0,060,060,06,2,6.0,2,1,2,-5.5944055944056,4,"Paris, RhôAlpes, France",FR,FRB9,45.6333,5.73333,-1445327,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,20151226,http://news.list-online.com/french-journalist-expected-to-leave-china-over-reporting-new-york-times/
497267835,20151226,201512,2015,2015.9753,FRA,FRANCE,FRA,,,,,,,,uig,UIGHUR,,,uig,,,,,,0,060,060,06,2,6.0,2,1,2,-5.5944055944056,4,"Paris, RhôAlpes, France",FR,FRB9,45.6333,5.73333,-1445327,1,South Korea,KS,KS,37.0,127.5,KS,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,20151226,http://news.list-online.com/french-journalist-expected-to-leave-china-over-reporting-new-york-times/
497272667,20151226,201512,2015,2015.9753,OPP,EXILES,,,,,,OPP,,,uig,UIGHUR,,,uig,,,,,,0,012,012,01,1,-0.4,4,2,4,-7.43289456704091,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20151226,http://thevillagessuntimes.com/2015/12/26/french-journalist-expected-to-leave-china-over-reporting/
497273728,20151226,201512,2015,2015.9753,CHN,XINJIANG,CHN,,,,,,,,uig,UIGHUR,,,uig,,,,,,0,010,010,01,1,0.0,14,5,14,-7.73894434759166,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,20151226,http://www.startribune.com/french-journalist-expected-to-leave-china-over-reporting/363538621/
497273887,20151226,201512,2015,2015.9753,FRA,FRANCE,FRA,,,,,,,,uig,UIGHUR,,,uig,,,,,,0,010,010,01,1,0.0,2,1,2,-5.5646481178396,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20151226,http://helenair.com/news/world/asia/french-journalist-expected-to-leave-china-over-reporting/article_e0968d1b-5623-5620-b7bf-86f05d343c18.html
497273888,20151226,201512,2015,2015.9753,FRA,FRANCE,FRA,,,,,,,,uig,UIGHUR,,,uig,,,,,,0,010,010,01,1,0.0,2,1,2,-6.44490644490644,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,20151226,http://www.startribune.com/french-journalist-expected-to-leave-china-over-reporting/363538621/
