GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
470020541,20140924,201409,2014,2014.7233,CHN,CHINA,CHN,,,,,,,,uig,UYGHUR,,,uig,,,,,,1,171,171,17,4,-9.2,8,1,8,-3.62173038229376,4,"Yarkand, Xinjiang, China",CH,CH13,38.4167,77.2406,-1924174,4,"Yarkand, Xinjiang, China",CH,CH13,38.4167,77.2406,-1924174,4,"Yarkand, Xinjiang, China",CH,CH13,38.4167,77.2406,-1924174,20150924,http://dailysignal.com/2015/09/24/will-obama-press-president-xi-jinping-on-chinas-religion-crackdown-its-not-likely/
470020544,20140924,201409,2014,2014.7233,CHNCOP,CHINA,CHN,,,,,COP,,,uig,UYGHUR,,,uig,,,,,,1,171,171,17,4,-9.2,2,1,2,-3.62173038229376,4,"Yarkand, Xinjiang, China",CH,CH13,38.4167,77.2406,-1924174,4,"Yarkand, Xinjiang, China",CH,CH13,38.4167,77.2406,-1924174,4,"Yarkand, Xinjiang, China",CH,CH13,38.4167,77.2406,-1924174,20150924,http://dailysignal.com/2015/09/24/will-obama-press-president-xi-jinping-on-chinas-religion-crackdown-its-not-likely/
466495520,20140914,201409,2014,2014.6959,CHN,XINJIANG,CHN,,,,,,,,,,,,,,,,,,0,022,022,02,1,3.2,18,6,18,-1.54968094804011,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,0,,,,,,,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,20150914,http://www.armidaleexpress.com.au/story/3346795/dont-return-a-sydney-uni-student-is-told-after-his-father-disappears-in-china/?cs=4054
466495524,20140914,201409,2014,2014.6959,CHN,XINJIANG,CHN,,,,,,,,GOV,AUTHORITIES,,,,,,GOV,,,0,175,175,17,4,-9.0,42,6,42,-1.54968094804011,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,20150914,http://www.armidaleexpress.com.au/story/3346795/dont-return-a-sydney-uni-student-is-told-after-his-father-disappears-in-china/?cs=4054
466495525,20140914,201409,2014,2014.6959,CHN,XINJIANG,CHN,,,,,,,,GOV,AUTHORITIES,,,,,,GOV,,,0,175,175,17,4,-9.0,6,6,6,-1.54968094804011,1,United States,US,US,38.0,-97.0,US,1,United States,US,US,38.0,-97.0,US,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20150914,http://www.armidaleexpress.com.au/story/3346795/dont-return-a-sydney-uni-student-is-told-after-his-father-disappears-in-china/?cs=4054
466495526,20140914,201409,2014,2014.6959,CHN,XINJIANG,CHN,,,,,,,,USA,AMERICAN,USA,,,,,,,,0,022,022,02,1,3.2,6,6,6,-1.54968094804011,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,1,United States,US,US,38.0,-97.0,US,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,20150914,http://www.armidaleexpress.com.au/story/3346795/dont-return-a-sydney-uni-student-is-told-after-his-father-disappears-in-china/?cs=4054
466495527,20140914,201409,2014,2014.6959,CHN,XINJIANG,CHN,,,,,,,,USA,AMERICAN,USA,,,,,,,,0,022,022,02,1,3.2,6,6,6,-1.54968094804011,1,United States,US,US,38.0,-97.0,US,1,United States,US,US,38.0,-97.0,US,1,United States,US,US,38.0,-97.0,US,20150914,http://www.armidaleexpress.com.au/story/3346795/dont-return-a-sydney-uni-student-is-told-after-his-father-disappears-in-china/?cs=4054
466495528,20140914,201409,2014,2014.6959,CHN,XINJIANG,CHN,,,,,,,,USA,AMERICAN,USA,,,,,,,,0,175,175,17,4,-9.0,6,6,6,-1.54968094804011,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,1,United States,US,US,38.0,-97.0,US,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,20150914,http://www.armidaleexpress.com.au/story/3346795/dont-return-a-sydney-uni-student-is-told-after-his-father-disappears-in-china/?cs=4054
466495529,20140914,201409,2014,2014.6959,CHN,XINJIANG,CHN,,,,,,,,USA,AMERICAN,USA,,,,,,,,0,175,175,17,4,-9.0,6,6,6,-1.54968094804011,1,United States,US,US,38.0,-97.0,US,1,United States,US,US,38.0,-97.0,US,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20150914,http://www.armidaleexpress.com.au/story/3346795/dont-return-a-sydney-uni-student-is-told-after-his-father-disappears-in-china/?cs=4054
466495530,20140914,201409,2014,2014.6959,CHN,XINJIANG,CHN,,,,,,,,USAMED,AMERICAN,USA,,,,,MED,,,0,022,022,02,1,3.2,18,6,18,-1.54968094804011,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,1,United States,US,US,38.0,-97.0,US,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,20150914,http://www.armidaleexpress.com.au/story/3346795/dont-return-a-sydney-uni-student-is-told-after-his-father-disappears-in-china/?cs=4054
